"series","event"
-48.855689,0
-49.135385,0
-49.150576,0
-43.354824,0
-40.980751,0
-42.294904,0
-42.634721,0
-37.602073,0
-37.493405,0
-37.713498,0
-34.334819,0
-29.34148,0
-30.395858,0
-37.356052,0
-40.068532,0
-39.757211,0
-36.141062,0
-41.722754,0
-43.371913,0
-41.018617,0
-40.026286,0
-42.027236,0
-45.741357,0
-41.358582,0
-41.094365,0
-43.387549,0
-41.407227,0
-39.824667,0
-37.22051,0
-38.335375,0
-41.124103,0
-42.462353,0
-35.260054,0
-38.32765,0
-38.077058,0
-37.650168,0
-37.548375,0
-40.828592,0
-47.061422,0
-51.695801,0
-54.530086,0
-63.292003,0
-65.688517,0
-40.143543,0
-3.3504393,0
29.158671,0
57.552105,0
89.832928,0
119.75721,0
109.49743,0
21.872479,0
-56.515267,0
-61.614459,0
-52.414567,0
-51.615879,0
-51.487226,0
-52.90781,0
-50.181176,0
-54.668137,0
-53.609319,0
-52.785393,0
-50.605784,0
-50.363189,0
-52.658791,0
-52.275358,0
-50.471226,0
-50.74147,0
-54.771097,0
-50.32789,0
-51.75118,0
-51.9443,0
-52.971783,0
-57.650857,0
-55.265565,0
-54.052198,0
-54.328992,0
-58.349165,0
-55.627733,0
-53.131022,0
-54.973172,0
-56.100271,0
-57.059254,0
-53.197178,0
-55.051033,0
-56.934584,0
-54.150513,0
-53.435319,0
-52.53642,0
-58.36965,0
-57.631705,0
-57.136013,0
-56.246618,0
-60.226983,0
-60.031522,0
-59.92077,0
-59.725755,0
-60.768832,0
-62.574393,0
-61.42376,0
-60.709155,0
-64.662135,0
-65.307623,0
-64.398827,0
-64.585305,0
-66.786808,0
-73.197674,0
-74.588665,0
-71.410325,0
-72.948862,0
-75.488742,0
-75.284374,0
-73.938852,0
-76.245456,0
-79.202987,0
-81.115152,0
-78.181097,0
-74.486061,0
-75.233024,0
-74.715831,0
-69.953773,0
-65.194591,0
-62.092916,0
-61.797226,0
-55.758884,0
-53.897454,0
-53.927434,0
-49.963922,0
-45.606229,0
-44.322339,0
-46.181779,0
-46.423878,0
-45.720565,0
-40.781485,0
-40.896656,0
-41.905999,0
-46.179917,0
-43.385039,0
-42.797908,0
-42.897446,0
-44.667943,0
-43.558454,0
-44.617707,0
-45.17699,0
-43.480297,0
-41.930997,0
-41.988553,0
-44.099098,0
-45.099778,0
-44.531951,0
-43.007635,0
-44.109453,0
-49.31887,0
-49.666645,0
-47.788248,0
-46.853435,0
-49.091731,0
-46.319696,0
-44.724864,0
-46.322788,0
-47.987057,0
-49.734214,0
-43.699208,0
-45.110549,0
-46.811004,0
-45.609472,0
-45.016356,0
-41.681641,0
-44.306405,0
-45.414524,0
-47.652953,0
-47.117122,0
-51.800776,0
-53.402549,0
-52.262851,0
-49.631534,0
-49.893622,0
-52.074062,0
-50.826818,0
-49.942082,0
-48.858593,0
-49.038331,0
-49.516832,0
-49.393145,0
-51.198962,0
-52.153347,0
-50.527841,0
-45.784587,0
-46.512029,0
-46.609205,0
-45.232569,0
-40.658958,0
-38.812835,0
-37.908807,0
-39.557102,0
-36.579718,0
-34.695938,0
-31.305634,0
-31.323178,0
-28.451615,0
-23.729744,0
-24.221948,0
-26.347236,0
-28.791355,0
-30.894188,0
-34.637739,0
-37.640345,0
-36.530841,0
-31.860536,0
-33.344091,0
-36.374809,0
-38.270643,0
-37.946222,0
-36.818684,0
-36.926053,0
-38.952702,0
-37.605359,0
-36.694039,0
-35.390334,0
-38.227008,0
-36.78513,0
-36.369454,0
-38.275081,0
-40.174525,0
-37.696184,0
-36.25869,0
-38.601653,0
-42.963533,0
-47.989707,0
-51.249444,0
-58.454766,0
-66.310007,0
-68.147121,0
-37.454298,0
-6.9714546,0
15.110302,0
40.464212,0
72.712532,0
102.65015,0
107.22191,0
41.601025,0
-40.42673,0
-69.868243,0
-63.395016,0
-55.633614,0
-52.198121,0
-49.457753,0
-53.29089,0
-53.22177,0
-52.637087,0
-51.56461,0
-52.849087,0
-54.605309,0
-54.330201,0
-53.004496,0
-52.826942,0
-55.780736,0
-56.686056,0
-51.768348,0
-53.738121,0
-55.279215,0
-56.532377,0
-52.901752,0
-53.217609,0
-54.915896,0
-54.976591,0
-52.059463,0
-52.96331,0
-54.581761,0
-55.589723,0
-51.757786,0
-52.679427,0
-52.601591,0
-55.908214,0
-50.858674,0
-48.241127,0
-50.30528,0
-51.94453,0
-51.138599,0
-50.342846,0
-53.768143,0
-54.028854,0
-55.403835,0
-52.100534,0
-52.571562,0
-58.261224,0
-53.823726,0
-51.598343,0
-54.826384,0
-58.419042,0
-61.628477,0
-60.299567,0
-59.816864,0
-60.450035,0
-62.258721,0
-62.588883,0
-64.219022,0
-67.275357,0
-70.114134,0
-65.562325,0
-64.012367,0
-67.283383,0
-68.956998,0
-69.551216,0
-68.697392,0
-68.376893,0
-71.913857,0
-73.449568,0
-68.787646,0
-69.822117,0
-70.561242,0
-67.620642,0
-62.093657,0
-62.385307,0
-63.419364,0
-60.085559,0
-54.781745,0
-48.93555,0
-48.568917,0
-51.391671,0
-45.903868,0
-43.760253,0
-45.541731,0
-44.880074,0
-45.996292,0
-44.492908,0
-47.240855,0
-49.760229,0
-48.022094,0
-41.979305,0
-43.005672,0
-46.217761,0
-43.355011,0
-40.412749,0
-44.586405,0
-47.819095,0
-47.992029,0
-46.513395,0
-46.177768,0
-50.255401,0
-47.262673,0
-42.580852,0
-43.061441,0
-46.236837,0
-48.95915,0
-47.874689,0
-46.719031,0
-50.705842,0
-50.959934,0
-47.15109,0
-47.727701,0
-49.325299,0
-49.456034,0
-47.073347,0
-45.031986,0
-48.616015,0
-50.466661,0
-51.41187,0
-49.611614,0
-46.762034,0
-51.578113,0
-52.327311,0
-48.533679,0
-48.94599,0
-52.326453,0
-52.587534,0
-48.477388,0
-47.372805,0
-50.03546,0
-53.382125,0
-51.974261,0
-52.435828,0
-52.35718,0
-52.38736,0
-47.359466,0
-48.160478,0
-49.535341,0
-52.902473,0
-51.888568,0
-48.616775,0
-51.286556,0
-52.643444,0
-53.846005,0
-48.59483,0
-49.820106,0
-50.855233,0
-53.175126,0
-49.543069,0
-49.233491,0
-52.594397,0
-49.00288,0
-46.336209,0
-42.108054,0
-43.445683,0
-45.873643,0
-43.075455,0
-40.946547,0
-39.427244,0
-39.235101,0
-38.683178,0
-34.165865,0
-34.252394,0
-36.988956,0
-37.221215,0
-33.448871,0
-37.747548,0
-40.751852,0
-41.962163,0
-42.525378,0
-42.744802,0
-43.491857,0
-45.950822,0
-48.282407,0
-50.159442,0
-53.120485,0
-48.83331,0
-45.018332,0
-44.385215,0
-46.353687,0
-49.196725,0
-46.204074,0
-41.67912,0
-43.85346,0
-45.817666,0
-47.68601,0
-46.925369,0
-50.47987,0
-55.357153,0
-60.185945,0
-61.260429,0
-66.100869,0
-62.148675,0
-57.093484,0
-2.5732104,0
16.452713,0
31.689929,0
57.824301,0
94.127549,0
105.15098,0
64.404842,0
-25.545244,0
-82.947869,0
-79.843509,0
-71.142196,0
-65.574468,0
-55.494384,0
-52.233657,0
-54.650342,0
-58.608966,0
-55.731311,0
-54.682247,0
-53.091742,0
-55.511896,0
-56.231985,0
-51.731041,0
-51.392178,0
-54.640584,0
-54.360444,0
-52.382018,0
-53.153129,0
-57.535771,0
-56.553447,0
-55.194831,0
-52.355641,0
-57.791779,0
-58.154307,0
-55.924618,0
-58.643423,0
-57.906155,0
-59.391313,0
-58.270104,0
-57.029073,0
-59.30608,0
-60.512125,0
-58.147715,0
-57.646773,0
-57.723804,0
-61.314733,0
-60.459185,0
-56.93995,0
-59.44901,0
-59.941894,0
-60.809605,0
-57.098508,0
-57.138546,0
-59.431977,0
-62.237342,0
-59.610076,0
-59.880962,0
-61.178998,0
-62.258457,0
-59.712666,0
-59.0355,0
-61.985544,0
-65.460508,0
-63.388827,0
-64.767891,0
-67.379402,0
-71.528194,0
-71.026349,0
-70.859297,0
-73.42749,0
-78.23804,0
-78.519766,0
-81.388294,0
-80.943748,0
-83.537829,0
-84.080338,0
-80.982482,0
-79.178402,0
-79.211403,0
-76.761161,0
-69.226449,0
-66.751342,0
-64.339679,0
-62.833936,0
-55.366998,0
-49.617322,0
-50.133076,0
-47.541723,0
-41.034333,0
-39.048614,0
-39.368436,0
-38.283379,0
-34.625173,0
-30.524796,0
-28.519335,0
-31.224657,0
-30.092267,0
-28.818946,0
-28.506823,0
-30.133018,0
-30.509951,0
-26.835853,0
-30.595505,0
-31.09818,0
-31.106859,0
-28.156143,0
-29.787037,0
-33.158912,0
-33.890943,0
-31.723133,0
-30.594365,0
-33.53358,0
-34.531281,0
-31.397144,0
-30.089781,0
-34.505318,0
-33.969143,0
-31.883915,0
-28.65134,0
-30.489519,0
-31.090565,0
-30.892146,0
-30.416014,0
-30.934182,0
-33.7485,0
-31.864346,0
-32.238716,0
-31.549444,0
-36.428273,0
-34.608724,0
-32.662076,0
-31.495224,0
-36.087648,0
-36.385113,0
-31.562238,0
-32.482806,0
-34.948402,0
-36.413395,0
-36.324963,0
-34.530575,0
-34.509893,0
-34.643004,0
-34.736691,0
-31.49312,0
-32.78602,0
-35.036618,0
-33.418144,0
-32.000085,0
-31.140728,0
-34.006689,0
-36.87013,0
-32.698493,0
-31.292493,0
-29.713772,0
-30.940378,0
-30.715257,0
-31.479083,0
-32.060676,0
-31.454275,0
-27.335587,0
-25.130085,0
-23.738579,0
-27.310146,0
-25.653302,0
-26.376891,0
-27.841951,0
-27.811157,0
-22.232388,0
-20.031181,0
-17.640125,0
-20.05031,0
-18.914276,0
-22.249705,0
-27.828563,0
-32.080885,0
-34.078176,0
-29.002878,0
-30.022515,0
-31.652514,0
-32.983451,0
-31.096531,0
-29.80802,0
-30.078752,0
-32.298678,0
-29.528188,0
-30.239517,0
-34.291948,0
-33.537847,0
-29.380664,0
-27.768754,0
-29.403681,0
-31.100354,0
-30.04299,0
-30.855264,0
-33.202212,0
-36.94718,0
-45.305289,0
-50.919702,0
-57.364405,0
-54.40758,0
-49.211524,0
14.481649,0
49.818973,0
78.707396,0
113.44854,0
149.98344,0
155.34389,0
87.16566,0
-12.700409,0
-50.363394,0
-43.48715,0
-40.708246,0
-37.816939,0
-34.637765,0
-34.750371,0
-37.633955,0
-39.921014,0
-39.513543,0
-36.92315,0
-37.559854,0
-42.958429,0
-42.379149,0
-37.072882,0
-37.557052,0
-40.03465,0
-41.329964,0
-39.007218,0
-36.955791,0
-41.34965,0
-38.292603,0
-36.057585,0
-36.037952,0
-38.724245,0
-37.038866,0
-33.624459,0
-34.083907,0
-36.075604,0
-37.306705,0
-36.306566,0
-35.669832,0
-36.643154,0
-40.879635,0
-38.118768,0
-37.410392,0
-39.371059,0
-42.519205,0
-40.466372,0
-38.168408,0
-40.391997,0
-44.449712,0
-45.243411,0
-41.908023,0
-43.881863,0
-45.247383,0
-46.165889,0
-44.90362,0
-46.901186,0
-51.494865,0
-52.796875,0
-51.547702,0
-55.363215,0
-56.985945,0
-60.917933,0
-59.965914,0
-59.273136,0
-62.044436,0
-66.238011,0
-64.722963,0
-63.77984,0
-64.11626,0
-65.47192,0
-64.112016,0
-61.76508,0
-62.550837,0
-62.739969,0
-62.207757,0
-53.35353,0
-51.077821,0
-50.124551,0
-43.960106,0
-39.488467,0
-34.497315,0
-36.945794,0
-34.549927,0
-31.736179,0
-32.097634,0
-31.736361,0
-31.622129,0
-29.995861,0
-28.77458,0
-29.713112,0
-30.416597,0
-27.450187,0
-27.530292,0
-26.225832,0
-29.873325,0
-27.821373,0
-24.610303,0
-25.10277,0
-26.05504,0
-28.59119,0
-27.228465,0
-27.968997,0
-29.591273,0
-32.773398,0
-29.3198,0
-25.680629,0
-27.624462,0
-29.520088,0
-28.23732,0
-27.228802,0
-28.526725,0
-30.872394,0
-27.575333,0
-27.492351,0
-29.300275,0
-33.440003,0
-31.040927,0
-28.518305,0
-28.852395,0
-33.59898,0
-31.139305,0
-28.290417,0
-29.494884,0
-29.573882,0
-32.132548,0
-28.870986,0
-29.246172,0
-33.081227,0
-31.473305,0
-27.142797,0
-28.323245,0
-30.33536,0
-30.274587,0
-29.156904,0
-27.695743,0
-27.302311,0
-27.822167,0
-25.788211,0
-22.192935,0
-25.45666,0
-27.033665,0
-24.09764,0
-24.100761,0
-26.979827,0
-29.800014,0
-29.259955,0
-27.70095,0
-25.560473,0
-27.421033,0
-28.024191,0
-24.486043,0
-18.779471,0
-19.66273,0
-20.841032,0
-19.474992,0
-17.647021,0
-20.409969,0
-17.219273,0
-15.217576,0
-12.320264,0
-13.270256,0
-19.829609,0
-21.130347,0
-19.894956,0
-21.230335,0
-22.318801,0
-18.022222,0
-19.015034,0
-18.903309,0
-24.771132,0
-23.82703,0
-18.504141,0
-20.899069,0
-23.269773,0
-25.789118,0
-19.52451,0
-19.827219,0
-20.953615,0
-22.652567,0
-20.07144,0
-20.130925,0
-19.618604,0
-21.486093,0
-21.210504,0
-21.385541,0
-29.464979,0
-36.919984,0
-41.578623,0
-44.52736,0
-30.70666,0
-3.4821378,0
33.819048,0
62.203821,0
96.839364,0
127.23811,0
130.66945,0
58.12911,0
-28.015589,0
-46.274166,0
-43.084397,0
-28.145656,0
-25.554221,0
-25.804466,0
-26.095013,0
-24.397634,0
-25.737262,0
-27.616135,0
-27.243519,0
-24.991298,0
-22.824334,0
-23.265848,0
-25.935371,0
-25.975318,0
-23.769529,0
-22.931902,0
-26.194524,0
-26.886742,0
-26.005899,0
-26.391043,0
-26.205013,0
-24.851986,0
-25.632346,0
-27.416208,0
-28.315004,0
-28.641116,0
-27.878553,0
-26.473818,0
-31.052582,0
-33.898311,0
-31.796357,0
-31.187362,0
-33.881299,0
-33.488681,0
-34.720561,0
-34.500918,0
-35.116946,0
-38.586603,0
-35.841827,0
-34.938293,0
-36.874612,0
-42.508588,0
-39.710869,0
-39.626978,0
-42.101323,0
-44.837939,0
-46.214621,0
-47.12055,0
-50.107832,0
-54.549582,0
-56.032637,0
-54.104086,0
-58.078511,0
-60.37696,0
-63.020372,0
-61.214223,0
-63.097887,0
-64.675197,0
-64.043046,0
-61.075523,0
-57.681405,0
-57.793351,0
-57.615312,0
-54.518238,0
-52.306692,0
-49.085961,0
-46.95487,0
-42.820632,0
-40.378639,0
-36.08929,0
-37.321819,0
-31.980826,0
-28.992211,0
-27.530558,0
-27.528454,0
-30.585893,0
-27.603143,0
-25.623151,0
-29.032987,0
-26.796124,0
-23.125638,0
-23.311483,0
-23.404714,0
-24.52061,0
-24.730062,0
-24.566401,0
-25.690073,0
-29.145633,0
-24.721613,0
-24.564655,0
-26.291262,0
-32.124882,0
-28.58408,0
-28.44897,0
-29.628737,0
-31.960853,0
-30.826141,0
-27.932153,0
-30.36097,0
-30.972012,0
-31.805954,0
-27.97657,0
-29.602207,0
-28.483348,0
-29.431219,0
-28.202234,0
-28.790519,0
-26.143769,0
-26.935823,0
-25.294485,0
-26.632623,0
-30.028329,0
-31.626018,0
-29.298036,0
-27.331565,0
-26.906186,0
-29.462391,0
-26.743456,0
-25.504048,0
-25.353165,0
-29.191493,0
-30.453211,0
-26.933597,0
-26.665864,0
-28.735945,0
-28.906791,0
-26.452275,0
-25.275653,0
-26.826991,0
-28.899429,0
-26.997246,0
-26.636591,0
-28.760029,0
-30.448481,0
-26.188512,0
-26.830129,0
-28.739667,0
-27.178136,0
-23.407467,0
-23.501024,0
-22.524338,0
-23.107674,0
-20.633439,0
-22.25717,0
-17.93388,0
-17.932246,0
-15.16578,0
-10.925419,0
-11.169952,0
-14.657184,0
-16.715153,0
-18.461927,0
-21.888108,0
-23.956257,0
-27.797065,0
-24.791812,0
-26.038607,0
-28.585016,0
-29.572044,0
-28.290672,0
-30.64676,0
-31.075708,0
-32.007632,0
-33.869095,0
-27.301324,0
-27.933046,0
-31.862066,0
-29.867408,0
-30.304368,0
-29.703178,0
-31.171907,0
-32.951485,0
-40.042398,0
-44.381988,0
-53.15943,0
-55.505191,0
-22.629858,0
11.142252,0
28.465209,0
52.441266,0
78.675107,0
108.18229,0
130.99775,0
140.87207,0
118.58102,0
40.929818,0
-42.864539,0
-78.092834,0
-69.268405,0
-51.182606,0
-42.625085,0
-40.12418,0
-39.967706,0
-40.661452,0
-39.454638,0
-41.907155,0
-40.121548,0
-38.151594,0
-37.441155,0
-38.356057,0
-37.918541,0
-34.100498,0
-34.710952,0
-38.077369,0
-35.611497,0
-34.149457,0
-32.706903,0
-36.008807,0
-37.984609,0
-34.990716,0
-33.624094,0
-35.295939,0
-38.085448,0
-33.322283,0
-32.983157,0
-34.197388,0
-37.256462,0
-34.791776,0
-33.3071,0
-34.125666,0
-33.249018,0
-35.958572,0
-32.938089,0
-34.574655,0
-39.121909,0
-41.807682,0
-40.466762,0
-37.805049,0
-43.425713,0
-46.659737,0
-41.016503,0
-42.497024,0
-44.760595,0
-49.099275,0
-47.756666,0
-45.66893,0
-51.918642,0
-53.185977,0
-52.792675,0
-48.878174,0
-54.329875,0
-57.574955,0
-53.155844,0
-52.365235,0
-52.977939,0
-57.026917,0
-55.178259,0
-49.801398,0
-47.403777,0
-44.076815,0
-43.654297,0
-35.735125,0
-33.405042,0
-32.533296,0
-30.223275,0
-27.055214,0
-25.258858,0
-28.638666,0
-28.860016,0
-27.191074,0
-25.892202,0
-25.802157,0
-27.483131,0
-27.28557,0
-25.286698,0
-25.965844,0
-27.435122,0
-27.169648,0
-25.789036,0
-24.078631,0
-28.223333,0
-30.490359,0
-30.258359,0
-26.62007,0
-29.618664,0
-30.54981,0
-24.62264,0
-21.976114,0
-24.508572,0
-28.31533,0
-28.648731,0
-27.955356,0
-27.175353,0
-27.85091,0
-26.086489,0
-26.138994,0
-30.674,0
-27.863069,0
-26.515364,0
-26.321742,0
-32.525981,0
-36.583559,0
-34.960701,0
-30.913545,0
-33.832184,0
-36.96967,0
-37.838343,0
-33.664836,0
-31.693856,0
-35.17311,0
-34.081567,0
-36.442473,0
-37.130591,0
-36.936413,0
-38.207395,0
-32.873043,0
-33.395419,0
-35.880508,0
-34.61443,0
-34.792462,0
-33.465272,0
-36.943789,0
-40.868576,0
-35.500908,0
-29.609634,0
-30.010772,0
-33.130505,0
-36.63196,0
-34.215106,0
-30.529427,0
-34.255655,0
-32.601094,0
-33.487564,0
-28.564544,0
-34.073146,0
-35.863755,0
-29.692861,0
-26.181728,0
-25.553306,0
-25.688255,0
-26.95456,0
-26.292965,0
-26.392922,0
-24.749583,0
-22.52061,0
-19.615623,0
-20.997691,0
-24.296006,0
-23.356293,0
-22.041412,0
-24.129537,0
-25.230265,0
-26.644525,0
-26.703232,0
-28.921406,0
-30.343861,0
-29.824209,0
-29.275722,0
-29.474248,0
-32.501566,0
-33.435457,0
-28.656566,0
-26.934245,0
-31.069439,0
-31.19681,0
-30.660013,0
-25.537512,0
-26.998583,0
-29.612188,0
-28.35853,0
-33.941502,0
-40.074057,0
-47.594164,0
-50.981068,0
-41.037413,0
-17.249366,0
13.173387,0
39.415623,0
61.344883,0
92.729638,0
115.12327,0
95.984657,0
9.5764548,0
-62.594151,0
-78.45759,0
-78.413541,0
-53.603326,0
-47.529224,0
-45.206793,0
-39.57717,0
-37.112109,0
-36.671897,0
-37.80798,0
-37.316979,0
-31.481166,0
-32.348526,0
-34.990501,0
-39.066504,0
-34.194636,0
-30.745048,0
-29.295924,0
-35.543611,0
-34.299143,0
-32.961315,0
-31.97713,0
-33.907762,0
-34.289481,0
-31.681265,0
-33.175131,0
-32.374596,0
-32.756091,0
-29.360252,0
-30.297684,0
-36.737471,0
-35.632987,0
-35.00605,0
-29.871421,0
-34.048421,0
-34.995317,0
-34.466714,0
-33.798633,0
-35.228451,0
-39.272634,0
-35.956794,0
-35.359359,0
-36.957523,0
-37.651259,0
-37.105375,0
-36.502341,0
-43.059532,0
-44.620538,0
-43.325034,0
-42.071538,0
-44.551484,0
-51.524781,0
-53.778853,0
-52.430803,0
-54.765541,0
-58.052629,0
-61.794092,0
-60.991296,0
-60.808399,0
-63.03825,0
-65.690073,0
-65.013673,0
-62.004367,0
-58.201336,0
-54.953682,0
-51.216603,0
-50.863449,0
-48.354008,0
-46.862981,0
-41.963082,0
-37.364839,0
-32.910143,0
-29.580234,0
-28.575692,0
-23.833095,0
-21.074779,0
-22.318704,0
-24.000819,0
-15.485281,0
-18.269371,0
-22.213819,0
-24.353027,0
-20.855705,0
-17.649137,0
-21.080769,0
-23.012463,0
-19.840577,0
-17.797254,0
-20.424701,0
-23.507706,0
-22.657845,0
-20.36036,0
-22.685755,0
-24.739842,0
-24.784262,0
-21.638259,0
-22.4342,0
-23.821526,0
-24.295706,0
-21.716939,0
-22.424037,0
-26.162808,0
-28.579227,0
-26.939541,0
-23.588345,0
-27.518907,0
-30.744143,0
-26.173953,0
-27.205907,0
-29.027511,0
-27.013907,0
-26.651881,0
-27.606173,0
-28.218307,0
-31.783462,0
-26.503786,0
-26.197031,0
-30.619991,0
-30.589239,0
-29.680351,0
-27.670269,0
-26.555428,0
-28.753781,0
-30.327406,0
-25.358672,0
-24.030603,0
-25.585157,0
-25.641144,0
-22.585185,0
-23.175049,0
-26.833918,0
-28.378806,0
-20.979764,0
-22.124401,0
-22.659409,0
-26.905894,0
-26.284611,0
-24.428727,0
-24.661071,0
-25.869877,0
-21.248629,0
-16.246367,0
-14.98383,0
-17.202276,0
-14.846245,0
-14.115376,0
-14.297544,0
-14.901704,0
-15.768882,0
-10.456302,0
-7.3670402,0
-10.588171,0
-11.661275,0
-12.83546,0
-15.17664,0
-17.328017,0
-18.178252,0
-18.238741,0
-17.479402,0
-18.661613,0
-24.001763,0
-23.919091,0
-18.742266,0
-21.143405,0
-25.389763,0
-21.741452,0
-19.923728,0
-21.823362,0
-23.23973,0
-24.401496,0
-22.305987,0
-21.653924,0
-25.745128,0
-24.377897,0
-21.673206,0
-29.250962,0
-40.215735,0
-43.031059,0
-46.337086,0
-40.547404,0
-19.214038,0
17.004048,0
46.751852,0
76.927909,0
105.61502,0
133.60859,0
162.3782,0
164.82866,0
125.03822,0
39.888959,0
-28.818417,0
-48.373513,0
-40.252363,0
-40.736411,0
-38.794271,0
-33.320449,0
-30.678915,0
-35.107262,0
-37.778427,0
-33.47077,0
-31.77753,0
-36.437668,0
-36.182503,0
-33.915945,0
-32.676576,0
-34.003032,0
-36.768938,0
-30.60735,0
-31.493748,0
-33.275669,0
-34.548321,0
-33.944074,0
-30.4415,0
-32.762281,0
-34.836419,0
-33.808422,0
-29.816677,0
-30.609856,0
-31.032283,0
-31.785695,0
-27.79912,0
-27.643235,0
-31.62911,0
-32.850501,0
-30.499977,0
-30.50771,0
-31.780632,0
-31.912347,0
-31.419146,0
-29.963476,0
-31.445078,0
-32.743477,0
-31.571465,0
-30.389377,0
-32.372159,0
-35.426285,0
-35.101017,0
-34.958345,0
-37.700155,0
-43.671088,0
-42.307859,0
-43.827506,0
-43.404212,0
-49.233827,0
-46.80752,0
-45.324996,0
-50.689997,0
-52.263773,0
-53.200618,0
-51.066645,0
-51.541524,0
-53.646775,0
-54.976732,0
-51.316863,0
-50.416534,0
-51.182767,0
-49.340469,0
-45.335928,0
-40.449116,0
-41.442832,0
-34.167904,0
-30.087532,0
-27.302033,0
-25.410033,0
-27.049366,0
-24.303212,0
-19.692692,0
-20.39783,0
-26.018329,0
-23.270287,0
-24.09293,0
-20.967936,0
-24.842443,0
-25.584615,0
-22.095515,0
-22.214397,0
-23.990007,0
-24.700439,0
-23.744056,0
-26.494475,0
-28.665316,0
-29.27929,0
-27.821385,0
-26.880861,0
-28.695143,0
-32.634214,0
-28.896655,0
-28.70903,0
-29.179138,0
-31.606027,0
-31.516655,0
-27.300088,0
-29.880699,0
-31.404598,0
-29.824707,0
-26.94493,0
-29.804435,0
-33.134389,0
-34.407312,0
-30.48689,0
-33.626824,0
-33.72206,0
-33.937078,0
-30.890459,0
-34.189441,0
-36.353217,0
-38.173366,0
-33.291695,0
-32.837458,0
-34.854783,0
-37.735235,0
-36.711759,0
-33.606433,0
-33.623233,0
-36.460253,0
-35.730088,0
-31.546745,0
-33.316977,0
-34.224906,0
-35.091065,0
-32.832988,0
-32.584799,0
-36.512526,0
-35.221304,0
-31.197997,0
-28.93587,0
-33.471721,0
-34.960782,0
-30.61398,0
-30.366776,0
-31.993574,0
-34.755264,0
-32.220165,0
-31.805221,0
-32.1697,0
-31.167307,0
-26.6958,0
-25.007808,0
-24.337299,0
-27.509274,0
-28.212667,0
-24.36883,0
-24.486987,0
-26.042662,0
-22.088237,0
-18.067208,0
-18.149595,0
-23.202745,0
-24.524774,0
-25.599353,0
-25.383003,0
-28.643708,0
-31.443224,0
-27.363376,0
-28.426569,0
-31.942718,0
-34.050045,0
-32.157041,0
-31.110377,0
-35.869305,0
-33.834505,0
-34.607803,0
-31.750686,0
-33.371493,0
-37.312985,0
-35.755072,0
-33.885111,0
-32.874988,0
-37.172171,0
-35.045981,0
-32.853988,0
-30.617893,0
-36.188212,0
-37.995177,0
-42.518442,0
-48.931923,0
-57.222084,0
-60.374743,0
-44.491152,0
-16.618589,0
9.6280311,0
35.234374,0
69.147884,0
95.941194,0
112.68109,0
74.970012,0
-7.5068214,0
-52.487342,0
-54.267179,0
-49.556317,0
-43.484009,0
-39.26441,0
-42.617416,0
-46.37523,0
-46.211679,0
-44.509222,0
-45.516334,0
-50.599769,0
-50.127302,0
-46.598124,0
-46.500976,0
-48.059483,0
-50.871846,0
-46.990985,0
-47.429104,0
-53.024204,0
-52.045743,0
-48.943911,0
-46.515413,0
-49.221116,0
-49.559675,0
-48.069557,0
-45.776023,0
-45.566216,0
-50.758615,0
-47.823551,0
-48.329641,0
-49.055962,0
-49.612071,0
-48.694578,0
-46.869559,0
-48.735707,0
-51.097532,0
-52.236093,0
-50.819579,0
-52.56939,0
-52.743525,0
-53.93848,0
-53.061389,0
-52.236982,0
-54.032987,0
-55.29023,0
-54.317555,0
-53.928445,0
-56.096118,0
-60.593401,0
-59.881278,0
-57.583359,0
-61.130459,0
-62.353492,0
-61.68138,0
-60.829046,0
-66.226304,0
-70.433034,0
-70.847492,0
-70.010392,0
-71.955755,0
-76.335344,0
-75.33359,0
-70.671318,0
-72.268848,0
-75.277562,0
-76.937791,0
-72.536481,0
-69.981301,0
-65.96994,0
-64.091298,0
-58.016172,0
-56.626528,0
-53.3272,0
-49.843709,0
-47.775108,0
-43.930564,0
-43.806903,0
-45.2549,0
-39.838599,0
-36.500705,0
-37.834123,0
-41.543376,0
-40.263124,0
-38.613156,0
-39.019494,0
-38.794382,0
-40.948131,0
-40.737375,0
-40.773797,0
-43.169269,0
-42.983811,0
-39.059802,0
-39.656738,0
-40.127642,0
-40.75108,0
-39.659406,0
-37.964121,0
-40.985862,0
-41.035145,0
-39.363578,0
-38.098628,0
-40.992967,0
-45.694408,0
-42.455621,0
-42.01952,0
-43.49418,0
-48.440228,0
-46.041645,0
-43.75241,0
-44.318001,0
-47.063001,0
-46.489843,0
-45.55567,0
-47.623168,0
-48.559266,0
-49.890099,0
-48.488957,0
-49.381802,0
-52.62166,0
-51.367592,0
-49.183498,0
-47.201514,0
-51.146994,0
-51.377792,0
-50.067429,0
-47.948416,0
-46.812661,0
-51.04236,0
-50.016704,0
-47.580102,0
-46.894706,0
-49.670022,0
-50.046143,0
-50.148923,0
-48.959915,0
-51.353507,0
-49.698139,0
-45.178481,0
-44.062502,0
-47.998237,0
-48.990327,0
-46.295881,0
-47.907587,0
-48.661919,0
-50.307947,0
-46.637375,0
-48.205336,0
-50.154103,0
-51.41479,0
-48.863181,0
-48.299221,0
-51.71197,0
-51.790236,0
-47.554385,0
-43.553975,0
-44.189037,0
-43.134888,0
-43.254536,0
-42.917394,0
-42.431314,0
-39.798806,0
-38.167853,0
-35.042356,0
-34.452462,0
-38.656476,0
